date,station_name,aqi,pm25,pm10,so2,no2,temp,wind_speed,humidity
2025-10-11,Jahangirpuri,228.70833333333334,91.33333333333333,219.16666666666666,11.93875,47.047916666666666,25.374166666666667,1.9,72.6875
2025-10-11,Punjabi Bagh,191.25,83.16666666666667,227.04166666666666,10.807916666666667,29.189166666666665,26.05625,0.30583333333333335,64.73958333333333
2025-10-11,R K Puram,201.95833333333334,82.66666666666667,193.6086956521739,17.437368421052632,47.049166666666665,20.847916666666666,0.59375,76.8125
2025-10-12,Anand Vihar,277.95652173913044,71.56521739130434,370.60869565217394,30.25565217391304,28.93,25.37391304347826,0.36086956521739133,59.17391304347826
2025-10-12,Bawana,199.2173913043478,85.0,172.7826086956522,8.13695652173913,12.273913043478261,28.63,1.163913043478261,69.75
2025-10-12,Dwarka-Sector 8,196.0,77.26086956521739,240.43478260869566,19.871304347826086,47.514782608695654,26.38695652173913,0.6365217391304347,70.16304347826087
2025-10-12,ITO,135.52173913043478,66.76826086956521,102.29,12.22,76.02869565217391,,,
2025-10-12,Jahangirpuri,192.04347826086956,90.52173913043478,220.52173913043478,13.181739130434783,48.80173913043478,26.033478260869565,1.9,65.46
2025-10-12,Punjabi Bagh,170.0,66.21739130434783,196.0,10.842608695652174,29.027391304347827,29.19608695652174,0.31173913043478263,60.119565217391305
2025-10-12,R K Puram,158.56521739130434,76.73913043478261,176.0,16.662608695652175,45.318260869565215,22.207826086956523,0.5826086956521739,70.91304347826087
2025-10-13,Anand Vihar,329.2916666666667,90.54166666666667,424.125,30.01625,29.60375,25.329583333333332,0.34,59.114583333333336
2025-10-13,Bawana,210.29166666666666,107.625,200.79166666666666,9.264583333333333,18.110416666666666,28.721666666666668,0.8391666666666666,68.02791666666667
2025-10-13,Dwarka-Sector 8,213.29166666666666,87.45833333333333,298.6666666666667,19.164583333333333,62.782916666666665,26.3375,0.5966666666666667,71.32291666666667
2025-10-13,ITO,151.16666666666666,82.66333333333333,128.1425,15.82625,76.02166666666666,,,
2025-10-13,Jahangirpuri,207.91666666666666,103.0,256.4583333333333,12.288333333333334,51.88166666666667,25.816666666666666,1.9,67.0
2025-10-13,Punjabi Bagh,173.08333333333334,86.125,222.16666666666666,10.754583333333333,31.551666666666666,27.27375,0.3,60.010416666666664
2025-10-13,R K Puram,179.375,88.75,194.54166666666666,33.509166666666665,50.544583333333335,22.07,0.4404166666666667,72.70833333333333
2025-10-14,Anand Vihar,354.3333333333333,106.72727272727273,458.4782608695652,23.844583333333333,32.1375,25.345416666666665,0.34208333333333335,56.822916666666664
2025-10-14,Bawana,251.95833333333334,118.70833333333333,205.33333333333334,11.162916666666666,25.15625,28.64666666666667,0.7045833333333333,64.07291666666667
2025-10-14,Dwarka-Sector 8,250.08333333333334,102.78260869565217,320.2857142857143,15.276666666666667,69.77875,26.252083333333335,0.51125,68.1875
2025-10-14,ITO,187.08333333333334,80.77791666666667,136.84708333333333,14.798333333333334,76.34958333333333,,,
2025-10-14,Jahangirpuri,248.75,113.75,272.4583333333333,13.13375,58.21125,25.925833333333333,1.9,61.447916666666664
2025-10-14,Punjabi Bagh,210.4090909090909,102.76923076923077,252.92307692307693,10.656923076923077,38.23538461538462,27.616153846153846,0.3,62.54461538461538
2025-10-14,R K Puram,200.91666666666666,99.20833333333333,209.16666666666666,27.185454545454544,53.596363636363634,21.755,0.4675,71.02083333333333
2025-10-15,Anand Vihar,350.5652173913044,135.65217391304347,457.77272727272725,21.8625,33.13173913043478,25.247826086956522,0.30521739130434783,54.59434782608696
2025-10-15,Bawana,263.2608695652174,148.85714285714286,255.57142857142858,10.355714285714285,36.69952380952381,28.508636363636363,0.8081818181818182,61.57590909090909
2025-10-15,Dwarka-Sector 8,295.7391304347826,116.52173913043478,429.09090909090907,16.22826086956522,79.67434782608696,26.374782608695654,0.48434782608695653,65.33695652173913
2025-10-15,ITO,195.56521739130434,100.29347826086956,161.7826086956522,11.594347826086956,84.70913043478261,,,
2025-10-15,Jahangirpuri,266.39130434782606,139.77272727272728,334.8636363636364,14.888260869565217,62.75521739130435,25.524782608695652,1.9,61.86217391304348
2025-10-15,R K Puram,218.04347826086956,97.83695652173913,146.69444444444446,15.464782608695652,51.29565217391304,21.55608695652174,0.4465217391304348,70.1086956521739
2025-10-16,Anand Vihar,355.125,136.58333333333334,470.6363636363636,31.198333333333334,34.73458333333333,24.85375,0.31166666666666665,59.989583333333336
2025-10-16,Bawana,284.5833333333333,155.04347826086956,258.4782608695652,12.309583333333332,32.72541666666667,28.356666666666666,0.7358333333333333,65.14583333333333
2025-10-16,Dwarka-Sector 8,329.1666666666667,116.16666666666667,429.9166666666667,15.128333333333334,74.49208333333333,26.03708333333333,0.49041666666666667,68.04166666666667
2025-10-16,ITO,228.08333333333334,100.38208333333333,160.1425,13.595833333333333,81.8725,,,
2025-10-16,Jahangirpuri,297.875,177.54166666666666,403.4166666666667,21.01478260869565,74.68958333333333,25.605,1.9,63.50333333333333
2025-10-16,R K Puram,233.08333333333334,118.98958333333333,190.34375,17.659166666666668,56.14052631578947,21.192083333333333,0.42375,71.28125
2025-10-17,Anand Vihar,369.4166666666667,136.75,469.25,41.275,33.40125,25.219583333333333,0.33708333333333335,61.96875
2025-10-17,Bawana,309.125,162.0,265.125,11.083333333333334,34.28,28.786666666666665,0.6970833333333334,68.09
2025-10-17,Dwarka-Sector 8,300.3333333333333,117.20833333333333,339.2083333333333,14.495909090909091,71.02545454545455,26.372916666666665,0.555,69.51041666666667
2025-10-17,ITO,242.41666666666666,113.13541666666667,190.06958333333333,13.23375,76.54625,,,
2025-10-17,Jahangirpuri,329.8333333333333,166.41666666666666,369.4583333333333,18.947391304347825,72.90125,25.997083333333332,1.9,66.53458333333333
2025-10-17,R K Puram,269.7916666666667,122.85083333333333,200.58333333333334,11.539583333333333,68.79833333333333,21.92625,0.41833333333333333,71.95833333333333
2025-10-18,Anand Vihar,392.75,162.25,564.6666666666666,31.020416666666666,33.4625,25.67875,0.32666666666666666,63.09375
2025-10-18,Bawana,310.9166666666667,158.83333333333334,243.16666666666666,13.270833333333334,30.231666666666666,29.265416666666667,0.6475,68.39583333333333
2025-10-18,Dwarka-Sector 8,300.4583333333333,133.375,412.4782608695652,12.74125,76.01,26.7,0.45666666666666667,71.21875
2025-10-18,ITO,274.625,131.45833333333334,196.04875,14.369166666666667,71.89666666666666,,,
2025-10-18,Jahangirpuri,311.1666666666667,163.04166666666666,333.7083333333333,21.235833333333332,70.82791666666667,26.372916666666665,1.9,66.76375
2025-10-18,R K Puram,281.0416666666667,153.20833333333334,240.77272727272728,18.72,67.81375,22.645416666666666,0.38625,74.76041666666667
2025-10-19,Anand Vihar,423.2083333333333,245.66666666666666,617.3,58.24583333333333,35.559583333333336,25.919583333333332,0.33125,62.072916666666664
2025-10-19,Bawana,313.4583333333333,187.2608695652174,264.7391304347826,24.12625,30.345833333333335,29.21875,0.43291666666666667,68.01041666666667
2025-10-19,Dwarka-Sector 8,329.9583333333333,164.125,418.0,25.545,78.3925,26.857083333333332,0.4475,71.90625
2025-10-19,ITO,299.0416666666667,162.66666666666666,238.87166666666667,16.96875,75.35958333333333,,,
2025-10-19,Jahangirpuri,328.3333333333333,197.375,401.8333333333333,17.137391304347826,65.25739130434782,26.102916666666665,1.9,70.72916666666667
2025-10-19,Punjabi Bagh,316.6875,167.25,298.46666666666664,11.455,44.310625,28.42375,0.3,55.484375
2025-10-19,R K Puram,325.0416666666667,199.54166666666666,249.52631578947367,17.351666666666667,59.6225,22.74875,0.35041666666666665,77.01041666666667
2025-10-20,Anand Vihar,401.75,249.65217391304347,463.7368421052632,25.678333333333335,53.18043478260869,25.686666666666667,0.4041666666666667,60.53125
2025-10-20,Bawana,375.5,314.2083333333333,387.2083333333333,40.46,28.015833333333333,29.1225,0.5025,67.02083333333333
2025-10-20,Dwarka-Sector 8,356.0833333333333,227.4090909090909,428.8,16.792608695652174,78.53291666666667,27.02625,0.4625,69.875
2025-10-20,ITO,341.8333333333333,217.91666666666666,297.46166666666664,17.553333333333335,75.55875,,,
2025-10-20,Jahangirpuri,383.625,314.625,453.8636363636364,36.64157894736842,66.0925,26.139583333333334,1.9,69.125
2025-10-20,Punjabi Bagh,380.7916666666667,278.125,381.3529411764706,13.03625,41.22708333333333,27.821666666666665,0.3,61.479166666666664
2025-10-20,R K Puram,376.3333333333333,271.1304347826087,334.0,21.81,53.409166666666664,23.04,0.37625,76.59375
2025-10-21,Anand Vihar,349.2083333333333,236.8,381.8421052631579,19.640416666666667,60.6,26.675833333333333,0.38083333333333336,61.9375
2025-10-21,Bawana,421.0,334.5217391304348,456.8181818181818,38.885416666666664,21.15125,29.308333333333334,0.8204166666666667,66.89583333333333
2025-10-21,Dwarka-Sector 8,347.625,271.0,476.0,116.70571428571428,92.585,25.7375,0.5375,77.625
2025-10-21,ITO,351.09090909090907,324.88933333333335,283.4546153846154,16.81590909090909,73.90636363636364,,,
2025-10-21,Jahangirpuri,400.1666666666667,335.8333333333333,419.27272727272725,40.79217391304348,52.00791666666667,26.202916666666667,1.9,69.92708333333333
2025-10-21,Punjabi Bagh,393.5,410.14285714285717,508.8333333333333,10.672222222222222,43.31823529411765,27.515,0.3,63.71277777777778
2025-10-21,R K Puram,374.125,,,44.55875,29.33875,19.07375,0.3,90.5625
2025-10-22,Anand Vihar,375.7391304347826,252.7391304347826,535.2727272727273,18.501304347826085,76.33304347826088,26.64521739130435,0.30391304347826087,63.26086956521739
2025-10-22,Bawana,373.60869565217394,194.36363636363637,227.22727272727272,12.95695652173913,18.185652173913045,28.92,0.6717391304347826,69.1413043478261
2025-10-22,Dwarka-Sector 8,351.4347826086956,202.7826086956522,344.0,16.14391304347826,61.26304347826087,26.789565217391303,0.5430434782608695,71.3695652173913
2025-10-22,ITO,366.4782608695652,222.7826086956522,254.02173913043478,16.542173913043477,76.74173913043478,,,
2025-10-22,Jahangirpuri,370.8695652173913,216.7391304347826,344.39130434782606,19.081304347826087,56.76521739130435,26.299565217391304,1.9,66.75
2025-10-22,Punjabi Bagh,417.60869565217394,246.6086956521739,315.23809523809524,18.512608695652172,38.30652173913043,27.766521739130436,0.3,61.22826086956522
2025-10-22,R K Puram,384.5,230.5,310.7142857142857,12.822272727272727,52.89181818181818,22.837272727272726,0.4163636363636364,74.95454545454545
2025-10-23,Anand Vihar,416.7391304347826,188.17391304347825,507.17391304347825,22.55782608695652,82.65347826086956,25.055652173913042,0.3278260869565217,56.25
2025-10-23,Bawana,342.82608695652175,180.08695652173913,229.91304347826087,13.219565217391304,24.03391304347826,27.943478260869565,0.8304347826086956,64.93478260869566
2025-10-23,Dwarka-Sector 8,310.60869565217394,139.7826086956522,299.4347826086956,16.632173913043477,63.16695652173913,25.657826086956522,0.5108695652173914,68.76086956521739
2025-10-23,ITO,340.7391304347826,157.84391304347827,192.09434782608696,9.694782608695652,78.69434782608695,,,
2025-10-23,Jahangirpuri,358.7826086956522,196.45454545454547,375.27272727272725,14.667272727272728,67.76727272727273,25.440952380952382,1.9,59.30142857142857
2025-10-23,Punjabi Bagh,334.7826086956522,154.33333333333334,260.7391304347826,18.407391304347826,42.23086956521739,25.35478260869565,0.3030434782608696,54.43478260869565
2025-10-23,R K Puram,344.60869565217394,159.22727272727272,238.05882352941177,11.211304347826086,57.278695652173916,20.958695652173912,0.36782608695652175,70.75
2025-10-24,Anand Vihar,404.6666666666667,189.16666666666666,548.6363636363636,22.032916666666665,88.21666666666667,23.735833333333332,0.41791666666666666,61.229166666666664
2025-10-24,Bawana,334.2916666666667,179.25,267.8333333333333,11.955,31.22625,27.939166666666665,0.5691666666666667,64.98958333333333
2025-10-24,Dwarka-Sector 8,284.9166666666667,127.5,314.8333333333333,13.144583333333333,71.83958333333334,25.502083333333335,0.52875,66.94791666666667
2025-10-24,ITO,299.2916666666667,116.55208333333333,158.14583333333334,15.51875,85.16625,,,
2025-10-24,Jahangirpuri,331.4166666666667,152.91666666666666,326.125,14.727391304347826,71.87541666666667,25.274583333333332,1.9,62.04875
2025-10-24,Punjabi Bagh,302.6666666666667,144.04347826086956,288.8181818181818,23.053333333333335,36.63478260869565,24.78086956521739,0.3,57.07608695652174
2025-10-24,R K Puram,303.75,131.17391304347825,253.77272727272728,10.64875,59.41375,24.63,0.41583333333333333,71.85416666666667
2025-10-25,Anand Vihar,417.0416666666667,237.79166666666666,610.8333333333334,25.732083333333332,96.46695652173914,24.184166666666666,0.38166666666666665,61.479166666666664
2025-10-25,Bawana,344.0,224.66666666666666,309.25,13.669166666666667,36.63291666666667,27.76125,0.445,67.875
2025-10-25,Dwarka-Sector 8,288.0416666666667,135.56521739130434,366.39130434782606,14.85625,90.63583333333334,25.585,0.43375,67.29166666666667
2025-10-25,ITO,269.5416666666667,143.6875,198.295,12.520833333333334,90.58625,,,
2025-10-25,Jahangirpuri,334.625,221.66666666666666,475.2916666666667,12.970454545454546,73.3375,25.06,1.9,67.81958333333333
2025-10-25,Punjabi Bagh,314.2083333333333,183.52173913043478,371.0952380952381,7.253529411764706,36.24791666666667,23.502083333333335,0.305,61.135416666666664
2025-10-25,R K Puram,283.375,151.75,277.5,9.703333333333333,63.454166666666666,24.627083333333335,0.3541666666666667,73.84375
2025-10-26,Anand Vihar,419.3333333333333,219.95833333333334,539.8333333333334,34.1675,80.13208333333333,24.1825,0.34208333333333335,60.854166666666664
2025-10-26,Bawana,386.4583333333333,240.75,359.7916666666667,16.14625,42.499583333333334,28.000416666666666,0.59375,64.86458333333333
2025-10-26,Dwarka-Sector 8,292.625,139.25,345.95454545454544,16.160416666666666,103.81541666666666,25.662916666666668,0.44625,65.80208333333333
2025-10-26,ITO,313.3333333333333,141.44791666666666,188.47208333333333,18.100833333333334,92.47916666666667,,,
2025-10-26,Jahangirpuri,363.25,201.58333333333334,371.0416666666667,13.264347826086956,82.64291666666666,25.085,1.9,67.0175
2025-10-26,Punjabi Bagh,339.1666666666667,165.79166666666666,290.60869565217394,7.0227272727272725,37.24166666666667,24.574166666666667,0.3,59.229166666666664
2025-10-26,R K Puram,310.0,152.75,242.75,12.2675,56.2775,24.683333333333334,0.38708333333333333,72.42708333333333
2025-10-27,Anand Vihar,390.7083333333333,198.5,434.3333333333333,33.94875,64.62666666666667,23.707916666666666,0.5058333333333334,61.604166666666664
2025-10-27,Bawana,364.4166666666667,190.33333333333334,293.3333333333333,15.432916666666667,29.168333333333333,27.815416666666668,1.40375,64.29166666666667
2025-10-27,Dwarka-Sector 8,293.7916666666667,145.25,325.625,33.785833333333336,89.4625,25.5725,0.79875,65.77083333333333
2025-10-27,ITO,307.3333333333333,156.21875,208.09041666666667,16.974166666666665,86.67875,,,
2025-10-27,Jahangirpuri,334.7083333333333,173.2173913043478,329.0416666666667,10.827916666666667,62.435,24.725217391304348,1.9,67.61565217391305
2025-10-27,Punjabi Bagh,324.2083333333333,168.125,300.25,5.784090909090909,37.59125,24.485,0.6383333333333333,60.114583333333336
2025-10-27,R K Puram,308.3333333333333,149.08333333333334,264.0833333333333,5.558333333333334,59.860416666666666,23.471666666666668,0.4816666666666667,73.8125
2025-10-28,Anand Vihar,320.2173913043478,143.7391304347826,266.2173913043478,25.747826086956522,59.99478260869565,23.401739130434784,0.3973913043478261,61.29347826086956
2025-10-28,Bawana,329.7391304347826,162.0,233.43478260869566,11.15913043478261,29.57608695652174,27.217391304347824,0.6704347826086956,67.18478260869566
2025-10-28,Dwarka-Sector 8,310.0,138.52173913043478,258.3478260869565,15.811739130434782,75.04,25.446521739130436,0.6152173913043478,67.5
2025-10-28,ITO,324.39130434782606,150.66304347826087,196.65217391304347,13.972173913043479,76.24347826086957,,,
2025-10-28,Jahangirpuri,319.9130434782609,140.82608695652175,246.6086956521739,12.258260869565218,67.71826086956521,24.657391304347826,1.9,66.51782608695652
2025-10-28,Punjabi Bagh,313.5652173913044,134.82608695652175,247.1304347826087,3.8330434782608696,41.96478260869565,23.941739130434783,0.3517391304347826,60.27173913043478
2025-10-28,R K Puram,317.8695652173913,149.43478260869566,237.2608695652174,15.07913043478261,62.194347826086954,23.32217391304348,0.3560869565217391,76.45652173913044
2025-10-29,Anand Vihar,321.0416666666667,205.04166666666666,367.8333333333333,29.5325,66.82083333333334,23.560833333333335,0.30583333333333335,66.57291666666667
2025-10-29,Bawana,328.2916666666667,199.75,280.4583333333333,10.924583333333333,30.219583333333333,27.31,0.9083333333333333,73.33333333333333
2025-10-29,Dwarka-Sector 8,305.6666666666667,164.0,312.25,21.29083333333333,66.73083333333334,25.262916666666666,0.4895833333333333,74.875
2025-10-29,ITO,306.0416666666667,167.4604347826087,203.16304347826087,18.719583333333333,78.67708333333333,,,
2025-10-29,Jahangirpuri,306.4166666666667,191.25,346.6666666666667,16.329166666666666,72.96791666666667,24.755,1.9,72.85416666666667
2025-10-29,Punjabi Bagh,309.375,169.54166666666666,286.4583333333333,2.215238095238095,43.84041666666667,24.292083333333334,0.35583333333333333,66.22916666666667
2025-10-29,R K Puram,312.5,173.45833333333334,278.3333333333333,31.284782608695654,62.42125,23.922916666666666,0.3954166666666667,79.28125
2025-10-30,Anand Vihar,396.3333333333333,233.0,395.9166666666667,39.166666666666664,72.595,23.666666666666668,0.365,70.80208333333333
2025-10-30,Bawana,395.0833333333333,253.16666666666666,350.5833333333333,11.322916666666666,41.537083333333335,27.654583333333335,0.75875,76.23958333333333
2025-10-30,Dwarka-Sector 8,367.25,202.29166666666666,327.4583333333333,9.877916666666668,84.79291666666667,25.679583333333333,0.60125,78.05208333333333
2025-10-30,ITO,365.25,197.49625,246.75,15.37,63.80375,,,
2025-10-30,Jahangirpuri,391.7916666666667,233.95833333333334,395.5,10.080833333333333,80.86375,24.92791666666667,1.9,77.73958333333333
2025-10-30,Punjabi Bagh,371.5416666666667,210.29166666666666,340.0,6.110434782608696,40.468333333333334,29.89875,0.3175,70.77083333333333
2025-10-30,R K Puram,372.25,203.91304347826087,289.4583333333333,31.04230769230769,62.95875,24.3625,0.3754166666666667,83.20833333333333
2025-10-31,Anand Vihar,281.125,113.70833333333333,222.3913043478261,39.8825,71.84666666666666,24.717083333333335,0.32083333333333336,73.22916666666667
2025-10-31,Bawana,327.4583333333333,122.45833333333333,169.125,8.74375,26.988333333333333,28.6775,0.6008333333333333,74.80208333333333
2025-10-31,Dwarka-Sector 8,270.2916666666667,105.75,198.45833333333334,13.915833333333333,67.4725,26.264166666666668,0.5345833333333333,78.38541666666667
2025-10-31,ITO,276.2083333333333,110.5,141.17041666666665,16.757083333333334,26.50875,,,
2025-10-31,Jahangirpuri,297.4166666666667,118.04166666666667,214.83333333333334,10.3125,57.64541666666667,25.57,1.9,78.35083333333333
2025-10-31,Punjabi Bagh,273.1666666666667,106.0,177.375,4.861739130434783,36.02375,31.7975,0.32875,71.67708333333333
2025-10-31,R K Puram,292.5416666666667,126.45833333333333,183.04166666666666,13.166923076923077,42.36333333333334,25.85625,0.47791666666666666,82.60083333333333
2025-11-01,Anand Vihar,312.5416666666667,212.0,389.75,42.712916666666665,87.3125,24.085416666666667,0.3541666666666667,66.54166666666667
2025-11-01,Bawana,330.0,255.20833333333334,329.9583333333333,17.165,30.362083333333334,27.666666666666668,0.57375,73.21541666666667
2025-11-01,Dwarka-Sector 8,294.125,240.54166666666666,381.1666666666667,21.96375,82.46916666666667,25.56833333333333,0.5395833333333333,76.30541666666667
2025-11-01,ITO,289.9583333333333,150.73916666666668,213.58,13.195833333333333,44.57041666666667,,,
2025-11-01,Jahangirpuri,322.5833333333333,241.95833333333334,404.1666666666667,16.30421052631579,76.06083333333333,25.4525,1.9,68.86083333333333
2025-11-01,Punjabi Bagh,300.5416666666667,232.33333333333334,372.4583333333333,12.433529411764706,40.295833333333334,27.620833333333334,0.31375,65.61458333333333
2025-11-01,R K Puram,328.2916666666667,279.8333333333333,370.6666666666667,26.93625,63.03625,24.680416666666666,0.40958333333333335,78.60416666666667
2025-11-02,Anand Vihar,387.0,216.58333333333334,390.4166666666667,18.274583333333332,90.81916666666666,24.04083333333333,0.32416666666666666,57.135416666666664
2025-11-02,Bawana,401.875,223.45833333333334,290.0833333333333,20.354166666666668,26.738333333333333,27.199166666666667,0.9716666666666667,65.4375
2025-11-02,Dwarka-Sector 8,394.2916666666667,202.0,321.7916666666667,26.489583333333332,75.52833333333334,24.9375,0.6220833333333333,67.40625
2025-11-02,ITO,288.2916666666667,92.825,147.01909090909092,17.792916666666667,42.391666666666666,,,
2025-11-02,Jahangirpuri,395.09090909090907,214.5,360.0,12.51,94.49,24.09,1.9,63.5
2025-11-02,Punjabi Bagh,391.125,209.5,341.625,8.797083333333333,41.3725,19.7,0.4825,57.6875
2025-11-02,R K Puram,407.5,204.875,297.1666666666667,10.748333333333333,65.525,24.074583333333333,0.6545833333333333,65.92708333333333
2025-11-03,Anand Vihar,363.3333333333333,227.125,444.0416666666667,13.81875,96.44333333333333,23.473333333333333,0.78875,56.84375
2025-11-03,Bawana,370.875,240.04166666666666,347.5833333333333,15.848333333333333,28.290416666666665,26.52625,0.7904166666666667,65.20833333333333
2025-11-03,Dwarka-Sector 8,319.2083333333333,139.375,299.125,13.637916666666667,79.88583333333334,24.584583333333335,0.605,65.03125
2025-11-03,ITO,151.29166666666666,172.77733333333333,249.59222222222223,19.337083333333332,60.33416666666667,,,
2025-11-03,Jahangirpuri,365.75,281.95,493.15,27.047,92.8225,25.0055,1.914,59.046
2025-11-03,Punjabi Bagh,351.1666666666667,200.0952380952381,340.9047619047619,12.827272727272728,39.725,20.597727272727273,0.39136363636363636,55.48863636363637
2025-11-03,R K Puram,324.7083333333333,147.08695652173913,277.25,12.994347826086956,64.67333333333333,23.33375,0.54625,63.395833333333336
