date,station_name,pm25,pm10,so2,no2,temp,wind_speed,humidity
2024-10-19,Dwarka-Sector 8,131.3913043478261,428.6818181818182,6.899090909090909,81.51272727272728,29.84625,0.6920833333333334,58.5
2024-10-19,ITO,115.58666666666667,214.33666666666667,14.382857142857143,145.86958333333334,,,
2024-10-19,Jahangirpuri,166.25,397.0,16.593333333333334,18.345416666666665,29.6075,0.3725,60.132083333333334
2024-10-19,Punjabi Bagh,138.29166666666666,303.1304347826087,14.761304347826087,57.79416666666667,31.988333333333333,0.3179166666666667,55.083333333333336
2024-10-19,R K Puram,123.91666666666667,275.4583333333333,23.36916666666667,37.791666666666664,27.33125,0.34875,66.41666666666667
2024-10-20,Anand Vihar,203.79166666666666,519.8,17.049166666666668,79.08666666666667,32.78333333333333,0.9466666666666667,59.864583333333336
2024-10-20,Bawana,189.52083333333334,349.25,15.382916666666667,43.74875,29.211666666666666,1.023,62.666666666666664
2024-10-20,Dwarka-Sector 8,152.04166666666666,420.375,1.6975,99.67,29.7625,0.80875,65.09375
2024-10-20,ITO,128.63272727272727,217.82954545454547,13.847272727272728,181.16315789473686,,,
2024-10-20,Jahangirpuri,199.08333333333334,434.2916666666667,15.982916666666666,15.528333333333332,29.374166666666667,0.31125,66.20833333333333
2024-10-20,Punjabi Bagh,165.83333333333334,313.75,10.954545454545455,52.52291666666667,31.855416666666667,0.33958333333333335,60.625
2024-10-20,R K Puram,172.83333333333334,290.7083333333333,25.277894736842104,30.718333333333334,26.92791666666667,0.3720833333333333,73.76041666666667
2024-10-21,Anand Vihar,186.54166666666666,404.4583333333333,22.78913043478261,87.12416666666667,32.40541666666667,1.2125,61.65958333333333
2024-10-21,Bawana,180.02083333333334,322.875,13.16875,37.53541666666667,29.03708333333333,1.0385714285714285,64.53125
2024-10-21,Dwarka-Sector 8,163.33333333333334,370.8333333333333,3.3408333333333333,87.82083333333334,29.851666666666667,0.88625,65.49666666666667
2024-10-21,ITO,141.2675,234.03833333333333,7.158181818181818,296.11,,,
2024-10-21,Jahangirpuri,178.08333333333334,378.875,13.735217391304348,12.94125,28.97458333333333,0.3645833333333333,68.64583333333333
2024-10-21,Punjabi Bagh,204.88888888888889,336.0,19.696666666666665,46.75304347826087,32.025,0.39,62.677083333333336
2024-10-21,R K Puram,171.58333333333334,318.3333333333333,23.20090909090909,31.647083333333335,26.538333333333334,0.3675,75.47916666666667
2024-10-22,Anand Vihar,205.5909090909091,557.9565217391304,13.050833333333333,99.69416666666666,31.162916666666668,0.5883333333333334,62.489583333333336
2024-10-22,Bawana,217.83333333333334,343.0833333333333,11.985416666666667,45.68541666666667,28.614583333333332,1.0154545454545454,66.30208333333333
2024-10-22,Dwarka-Sector 8,170.95833333333334,389.4166666666667,2.8429166666666665,89.15625,29.410833333333333,0.7833333333333333,66.76041666666667
2024-10-22,ITO,157.828,239.844,10.075555555555555,233.10266666666666,,,
2024-10-22,Jahangirpuri,232.33333333333334,500.5,14.403478260869566,23.225416666666668,28.865,0.32666666666666666,69.04166666666667
2024-10-22,Punjabi Bagh,186.375,320.5833333333333,21.44857142857143,57.83583333333333,31.934583333333332,0.35583333333333333,65.0
2024-10-22,R K Puram,171.2173913043478,293.52941176470586,30.125416666666666,36.53041666666667,26.15125,0.3070833333333333,74.61458333333333
2024-10-23,Anand Vihar,171.45454545454547,561.7272727272727,12.82125,108.0575,30.340833333333332,0.7804166666666666,59.385416666666664
2024-10-23,Bawana,253.54166666666666,416.61538461538464,10.128333333333334,37.44708333333333,28.336666666666666,1.2682608695652173,66.09375
2024-10-23,Dwarka-Sector 8,237.58333333333334,422.8333333333333,2.5370833333333334,72.085,29.312916666666666,0.9008333333333334,65.41666666666667
2024-10-23,ITO,232.18954545454545,320.04545454545456,8.775416666666667,207.0513043478261,,,
2024-10-23,Jahangirpuri,282.25,563.0,15.912608695652175,19.122916666666665,29.273333333333333,0.5279166666666667,62.88875
2024-10-23,Punjabi Bagh,299.8125,362.7826086956522,13.154166666666667,43.848333333333336,31.867083333333333,0.51375,60.802083333333336
2024-10-23,R K Puram,217.28571428571428,334.0,22.110416666666666,36.76733333333333,26.524583333333332,0.3416666666666667,70.48625
2024-10-24,Anand Vihar,166.08333333333334,468.2916666666667,15.59625,119.26791666666666,30.416666666666668,0.7970833333333334,55.854166666666664
2024-10-24,Bawana,173.97916666666666,235.27272727272728,11.7865,26.69625,28.15,1.1908333333333334,62.947916666666664
2024-10-24,Dwarka-Sector 8,154.16666666666666,364.4,2.955,55.14041666666667,29.072916666666668,0.9925,61.71875
2024-10-24,ITO,129.52083333333334,209.57625,10.08,143.86208333333335,,,
2024-10-24,Jahangirpuri,170.08333333333334,375.0833333333333,14.874583333333334,16.060416666666665,28.928333333333335,0.5716666666666667,59.18416666666667
2024-10-24,Punjabi Bagh,107.25,253.54166666666666,10.982105263157894,36.21875,31.714166666666667,0.52875,56.625
2024-10-24,R K Puram,195.33333333333334,344.3333333333333,37.965833333333336,,24.133333333333333,0.3625,71.95833333333333
2024-10-25,Anand Vihar,159.95652173913044,451.875,15.522083333333333,134.07625,30.167916666666667,0.8258333333333333,52.885416666666664
2024-10-25,Bawana,144.21875,273.25,13.763333333333334,33.84458333333333,27.776666666666667,1.2229166666666667,62.3125
2024-10-25,Dwarka-Sector 8,114.54166666666667,288.5416666666667,2.1625,64.06666666666666,28.50583333333333,1.00625,63.510416666666664
2024-10-25,ITO,116.0175,196.19083333333333,14.466666666666667,156.55041666666668,,,
2024-10-25,Jahangirpuri,144.375,344.0416666666667,17.20375,17.7775,28.604166666666668,0.57,56.302083333333336
2024-10-25,Punjabi Bagh,140.125,260.0833333333333,14.167083333333334,41.192083333333336,31.617916666666666,0.64375,54.145833333333336
2024-10-25,R K Puram,107.4,471.2,28.424,48.082,33.338,0.818,42.25
2024-10-26,Anand Vihar,229.33333333333334,523.6666666666666,17.960416666666667,157.18458333333334,29.51625,0.80875,56.27791666666667
2024-10-26,Bawana,204.03125,344.7083333333333,15.532916666666667,43.34,27.444583333333334,1.1191666666666666,62.614583333333336
2024-10-26,Dwarka-Sector 8,148.82608695652175,370.6818181818182,4.72125,79.08375,28.429166666666667,0.9329166666666666,61.46875
2024-10-26,ITO,179.27791666666667,279.705,18.563333333333333,208.3135,,,
2024-10-26,Jahangirpuri,220.5,441.625,20.402083333333334,21.309166666666666,28.001666666666665,0.47541666666666665,59.90625
2024-10-26,Punjabi Bagh,191.375,323.8333333333333,19.436666666666667,47.86083333333333,31.19125,0.67875,55.239583333333336
2024-10-26,R K Puram,189.07692307692307,473.46153846153845,46.14,80.48076923076923,28.951538461538462,0.40923076923076923,56.63461538461539
2024-10-27,Anand Vihar,223.375,417.40909090909093,14.286666666666667,131.48125,29.9975,0.9083333333333333,63.010416666666664
2024-10-27,Bawana,265.9895833333333,454.6666666666667,15.559166666666666,47.10958333333333,28.549583333333334,0.7480952380952381,66.0625
2024-10-27,Dwarka-Sector 8,182.375,392.7083333333333,1.7672727272727273,107.79125,29.344166666666666,0.9645833333333333,67.59375
2024-10-27,ITO,174.93041666666667,253.24291666666667,12.96875,217.94923076923078,,,
2024-10-27,Jahangirpuri,222.625,459.25,15.497727272727273,21.765416666666667,28.30375,0.2783333333333333,69.99291666666667
2024-10-27,Punjabi Bagh,209.70833333333334,321.3333333333333,11.14125,45.672916666666666,31.712083333333332,0.35208333333333336,63.427083333333336
2024-10-27,R K Puram,205.0,326.06666666666666,23.659333333333333,65.88466666666666,31.776666666666667,0.3466666666666667,68.55
2024-10-28,Anand Vihar,169.95652173913044,349.5652173913044,13.08695652173913,101.24478260869566,30.252173913043478,1.0456521739130435,60.58695652173913
2024-10-28,Bawana,169.05208333333334,309.5833333333333,10.090833333333332,40.44875,28.80125,0.9319047619047619,65.55208333333333
2024-10-28,Dwarka-Sector 8,136.79166666666666,324.0,3.4885714285714284,91.1325,29.994583333333335,1.3716666666666666,62.6875
2024-10-28,ITO,132.98958333333334,216.36083333333335,10.141666666666667,127.775,,,
2024-10-28,Jahangirpuri,157.82608695652175,352.1304347826087,13.106818181818182,20.92875,28.580833333333334,0.3616666666666667,69.24666666666667
2024-10-28,Punjabi Bagh,152.375,246.25,15.269130434782609,41.350833333333334,31.829166666666666,0.6754166666666667,61.385416666666664
2024-10-28,R K Puram,153.47826086956522,291.5652173913044,36.401666666666664,55.844166666666666,29.165416666666665,0.3475,74.78125
2024-10-29,Anand Vihar,164.2608695652174,420.0,8.047916666666667,69.8425,30.66625,0.8383333333333334,60.447916666666664
2024-10-29,Bawana,183.10416666666666,367.5,9.442083333333333,42.02041666666667,29.267916666666668,0.7486363636363637,65.36458333333333
2024-10-29,Dwarka-Sector 8,123.33333333333333,309.25,6.472916666666666,93.7825,30.3975,1.31,62.479166666666664
2024-10-29,ITO,114.955,192.16333333333333,16.54083333333333,290.025,,,
2024-10-29,Jahangirpuri,167.41666666666666,376.7083333333333,12.1825,19.671666666666667,29.1025,0.32125,69.75
2024-10-29,Punjabi Bagh,126.95833333333333,217.29166666666666,17.999166666666667,42.361666666666665,32.24375,0.41041666666666665,61.46875
2024-10-29,R K Puram,143.20833333333334,264.5,28.464583333333334,53.78916666666667,29.776666666666667,0.33375,74.95833333333333
2024-10-30,Anand Vihar,225.25,544.5416666666666,13.80625,82.88875,30.85375,0.6616666666666666,58.614583333333336
2024-10-30,Bawana,210.08333333333334,384.4166666666667,21.322916666666668,37.96333333333333,29.460416666666667,1.0042857142857142,61.614583333333336
2024-10-30,Dwarka-Sector 8,170.04545454545453,423.39130434782606,10.195,95.61291666666666,30.137083333333333,0.925,61.71875
2024-10-30,ITO,133.51041666666666,226.87833333333333,14.36875,249.39958333333334,,,
2024-10-30,Jahangirpuri,214.41666666666666,479.625,15.867391304347827,18.60625,29.26818181818182,0.30772727272727274,66.47727272727273
2024-10-30,Punjabi Bagh,196.70833333333334,338.04761904761904,14.129565217391304,48.5404347826087,32.219166666666666,0.38416666666666666,59.09375
2024-10-30,R K Puram,218.98863636363637,368.7826086956522,39.999583333333334,61.723333333333336,30.224166666666665,0.3020833333333333,73.70833333333333
2024-10-31,Anand Vihar,240.58333333333334,485.375,8.58625,72.46416666666667,30.462083333333332,0.7566666666666667,56.916666666666664
2024-10-31,Bawana,218.16666666666666,324.875,26.345833333333335,22.259166666666665,28.400833333333335,1.1804166666666667,62.572916666666664
2024-10-31,Dwarka-Sector 8,223.29166666666666,365.3636363636364,13.015416666666667,63.21458333333333,29.0925,0.96,63.416666666666664
2024-10-31,ITO,203.12166666666667,247.8804347826087,13.35875,180.61166666666668,,,
2024-10-31,Jahangirpuri,217.04347826086956,452.8636363636364,20.444736842105264,24.820869565217393,29.38458333333333,0.49125,60.239583333333336
2024-10-31,Punjabi Bagh,237.25,388.8369565217391,19.560434782608695,42.010416666666664,31.529166666666665,0.5716666666666667,56.854166666666664
2024-10-31,R K Puram,238.82608695652175,397.0326086956522,31.23578947368421,42.92,29.422916666666666,0.3645833333333333,68.05208333333333
2024-11-01,Anand Vihar,295.45652173913044,499.55,16.35,68.84166666666667,29.489583333333332,0.8225,50.572916666666664
2024-11-01,Bawana,238.6818181818182,351.7916666666667,34.549565217391304,22.174166666666668,27.070833333333333,0.9669565217391304,56.479166666666664
2024-11-01,Dwarka-Sector 8,232.79166666666666,341.765625,18.41583333333333,51.11958333333333,27.7175,0.8820833333333333,58.260416666666664
2024-11-01,ITO,222.75708333333333,247.25391304347826,17.125,134.76761904761904,,,
2024-11-01,Jahangirpuri,234.14285714285714,450.22727272727275,50.73083333333334,30.864583333333332,28.1725,0.55375,52.75375
2024-11-01,Punjabi Bagh,255.34375,311.89473684210526,36.01625,44.02291666666667,30.52375,0.6191666666666666,50.17375
2024-11-01,R K Puram,258.40909090909093,387.76045454545454,31.123478260869565,26.506666666666668,27.677083333333332,0.45166666666666666,59.71208333333333
2024-11-02,Anand Vihar,312.4166666666667,557.6363636363636,10.093571428571428,83.645,28.952916666666667,0.5008333333333334,52.9375
2024-11-02,Bawana,216.5,317.5,22.440833333333334,27.824166666666667,27.215833333333332,0.8533333333333334,57.0
2024-11-02,Dwarka-Sector 8,218.20833333333334,419.1904761904762,14.18,91.49125,27.817083333333333,0.6675,58.21875
2024-11-02,ITO,167.80541666666667,238.51041666666666,12.12375,273.9730434782609,,,
2024-11-02,Jahangirpuri,241.38095238095238,437.1363636363636,29.323333333333334,46.39416666666666,27.744285714285713,0.310952380952381,56.01190476190476
2024-11-02,Punjabi Bagh,244.0,353.42857142857144,20.605416666666667,56.07458333333334,30.127916666666668,0.30625,52.802083333333336
2024-11-02,R K Puram,247.60375,371.3125,16.162916666666668,43.35375,26.78125,0.3154166666666667,66.76041666666667
2024-11-03,Anand Vihar,316.9166666666667,599.3181818181819,11.854583333333334,90.90083333333334,28.515833333333333,0.5108333333333334,56.5
2024-11-03,Bawana,262.8333333333333,367.2083333333333,20.87375,39.625416666666666,26.7175,0.8945833333333333,58.729166666666664
2024-11-03,Dwarka-Sector 8,262.3333333333333,501.30434782608694,18.007916666666667,116.86541666666666,27.475416666666668,0.6216666666666667,61.96875
2024-11-03,ITO,205.45125,269.3229166666667,12.674583333333333,281.27944444444444,,,
2024-11-03,Jahangirpuri,256.7083333333333,455.75,21.857916666666668,45.24583333333333,27.39952380952381,0.28523809523809524,59.20238095238095
2024-11-03,Punjabi Bagh,281.3333333333333,390.0869565217391,11.415909090909091,75.82333333333334,29.71125,0.31666666666666665,56.791666666666664
2024-11-03,R K Puram,255.10416666666666,363.5625,11.997058823529413,36.557916666666664,26.010833333333334,0.3,71.95833333333333
2024-11-04,Anand Vihar,338.5416666666667,625.95,14.35375,103.11333333333333,28.27875,0.5495833333333333,61.104166666666664
2024-11-04,Bawana,276.8333333333333,411.7916666666667,14.528333333333332,44.25875,26.406666666666666,0.8004166666666667,63.916666666666664
2024-11-04,Dwarka-Sector 8,266.8333333333333,519.0416666666666,10.669166666666667,91.69375,26.92,0.6795833333333333,67.22916666666667
2024-11-04,ITO,188.75,264.3333333333333,13.370952380952382,193.5425,,,
2024-11-04,Jahangirpuri,307.2916666666667,573.75,17.264583333333334,46.61833333333333,27.020416666666666,0.31708333333333333,64.00708333333333
2024-11-04,Punjabi Bagh,268.0,420.25,10.205833333333333,67.69291666666666,29.433333333333334,0.3145833333333333,59.21875
2024-11-04,R K Puram,251.81045454545455,429.3779166666667,8.535217391304348,45.925,25.90625,0.3175,70.0
2024-11-05,Anand Vihar,274.3,561.65,16.109375,91.2285,28.675,0.945,60.679
2024-11-05,Bawana,283.0,465.2083333333333,20.308333333333334,52.689166666666665,26.856666666666666,0.6991304347826087,64.23958333333333
2024-11-05,Dwarka-Sector 8,209.33333333333334,454.7916666666667,10.3025,118.27458333333334,27.51125,0.7141666666666666,66.53125
2024-11-05,ITO,165.88434782608695,221.03652173913042,15.956666666666667,228.13454545454545,,,
2024-11-05,Jahangirpuri,270.5416666666667,538.375,16.830416666666668,50.48583333333333,27.0975,0.27791666666666665,68.21166666666667
2024-11-05,Punjabi Bagh,234.83333333333334,404.8333333333333,22.3875,81.40166666666667,29.74875,0.3145833333333333,62.427083333333336
2024-11-05,R K Puram,229.388,364.38125,16.641363636363636,30.5775,25.891666666666666,0.35083333333333333,74.41666666666667
2024-11-06,Anand Vihar,254.6153846153846,557.6666666666666,8.301538461538462,110.78,30.126153846153848,0.5946153846153847,54.85230769230769
2024-11-06,Bawana,258.125,412.8333333333333,15.468571428571428,48.87714285714286,26.999583333333334,0.6975,64.41666666666667
2024-11-06,Dwarka-Sector 8,206.45833333333334,449.375,9.691666666666666,124.09291666666667,27.37625,0.59875,69.0625
2024-11-06,ITO,185.63583333333332,205.5,8.440434782608696,179.9025,,,
2024-11-06,Jahangirpuri,265.875,550.4583333333334,12.364166666666666,50.321666666666665,27.15,0.26458333333333334,69.32291666666667
2024-11-06,Punjabi Bagh,243.79166666666666,423.2083333333333,13.173333333333334,79.67208333333333,29.652916666666666,0.3229166666666667,63.885416666666664
2024-11-06,R K Puram,219.01041666666666,352.21875,19.165416666666665,35.7825,26.07125,0.30625,76.71875
2024-11-07,Anand Vihar,299.0416666666667,605.25,14.826956521739131,82.37458333333333,28.30125,0.6958333333333333,64.96875
2024-11-07,Bawana,312.5416666666667,485.25,13.123333333333333,52.12166666666667,27.074166666666667,0.7913043478260869,66.85416666666667
2024-11-07,Dwarka-Sector 8,238.58333333333334,429.9583333333333,7.6120833333333335,112.04541666666667,27.99041666666667,0.7283333333333334,68.3125
2024-11-07,ITO,200.65625,220.75333333333333,8.478333333333333,196.93708333333333,,,
2024-11-07,Jahangirpuri,290.5833333333333,561.3913043478261,13.080833333333333,49.950833333333335,27.2025,0.27375,71.86458333333333
2024-11-07,Punjabi Bagh,268.375,418.25,25.36875,72.33,29.715416666666666,0.31583333333333335,66.83333333333333
2024-11-07,R K Puram,261.63208333333336,375.4504166666667,11.476842105263158,36.63333333333333,26.192083333333333,0.32208333333333333,78.14583333333333
2024-11-08,Anand Vihar,264.5416666666667,468.0869565217391,12.4875,73.15166666666667,28.399166666666666,0.8704166666666666,66.545
2024-11-08,Bawana,282.875,444.7083333333333,8.444166666666666,46.99625,27.05666666666667,0.9091304347826087,69.8125
2024-11-08,Dwarka-Sector 8,208.58333333333334,368.9583333333333,8.216666666666667,105.79375,28.36,0.9591666666666666,69.21875
2024-11-08,ITO,199.98958333333334,219.7225,11.833333333333334,117.935,,,
2024-11-08,Jahangirpuri,263.5833333333333,510.0,10.972608695652173,40.53458333333333,27.269166666666667,0.2925,75.15625
2024-11-08,Punjabi Bagh,256.1578947368421,388.05263157894734,10.185714285714285,62.15642857142857,28.9095,0.3775,73.025
2024-11-08,R K Puram,224.79166666666666,336.68041666666664,21.721363636363638,28.592608695652174,26.493333333333332,0.3145833333333333,79.42708333333333
2024-11-09,Anand Vihar,207.375,366.0,12.673333333333334,73.88791666666667,29.05125,1.4095833333333334,62.041666666666664
2024-11-09,Bawana,254.41666666666666,402.25,8.458333333333334,39.22958333333333,27.56625,0.9240909090909091,68.04166666666667
2024-11-09,Dwarka-Sector 8,184.5,329.875,8.57375,83.49208333333333,28.664166666666667,1.0795833333333333,66.86458333333333
2024-11-09,ITO,165.2675,185.41333333333333,15.025,75.26541666666667,,,
2024-11-09,Jahangirpuri,217.83333333333334,432.8333333333333,11.190909090909091,38.150416666666665,27.474166666666665,0.33666666666666667,73.615
2024-11-09,Punjabi Bagh,205.08333333333334,342.875,23.288888888888888,63.577083333333334,30.333333333333332,0.3575,64.33333333333333
2024-11-09,R K Puram,220.4375,332.4975,21.8575,23.191666666666666,27.0275,0.38166666666666665,77.26041666666667
2024-11-10,Anand Vihar,207.875,371.2916666666667,16.154166666666665,78.67583333333333,28.673333333333332,1.1795833333333332,63.583333333333336
2024-11-10,Bawana,254.30208333333334,406.7708333333333,10.082916666666666,35.8775,27.386666666666667,1.1234782608695653,68.98958333333333
2024-11-10,Dwarka-Sector 8,186.70833333333334,382.875,9.024583333333334,100.51291666666667,28.059166666666666,0.8391666666666666,70.41666666666667
2024-11-10,ITO,159.19458333333333,176.22583333333333,14.018333333333333,56.355,,,
2024-11-10,Jahangirpuri,234.16666666666666,505.82608695652175,10.994782608695653,32.51375,27.4575,0.32083333333333336,72.97916666666667
2024-11-10,Punjabi Bagh,200.5,326.7916666666667,6.2,59.532916666666665,30.209583333333335,0.3204166666666667,64.28125
2024-11-10,R K Puram,210.48958333333334,312.7183333333333,23.799583333333334,19.640416666666667,26.870416666666667,0.3275,76.92708333333333
2024-11-11,Anand Vihar,248.0,488.625,14.514166666666666,91.78375,28.24375,0.7779166666666667,65.07291666666667
2024-11-11,Bawana,243.92708333333334,397.625,9.818333333333333,47.89375,27.101666666666667,0.7547826086956522,68.47916666666667
2024-11-11,Dwarka-Sector 8,203.95833333333334,434.4347826086956,10.820416666666667,134.86875,27.68166666666667,0.6629166666666667,72.19791666666667
2024-11-11,ITO,184.18954545454545,243.9659090909091,14.990833333333333,87.14166666666667,,,
2024-11-11,Jahangirpuri,245.69791666666666,537.9479166666666,10.613913043478261,34.55916666666667,27.14666666666667,0.2675,72.14583333333333
2024-11-11,Punjabi Bagh,240.91666666666666,401.0833333333333,18.342666666666666,61.67,30.059583333333332,0.30916666666666665,67.48958333333333
2024-11-11,R K Puram,205.36791666666667,385.945,37.42875,21.592083333333335,26.35,0.32,78.69791666666667
2024-11-12,Anand Vihar,243.75,484.2916666666667,10.477083333333333,90.00416666666666,28.61375,0.6866666666666666,59.0625
2024-11-12,Bawana,252.09375,360.9166666666667,8.327083333333333,34.97625,27.365,1.1591666666666667,62.75
2024-11-12,Dwarka-Sector 8,202.04166666666666,383.4583333333333,5.16625,98.2275,27.782083333333333,0.84875,64.66666666666667
2024-11-12,ITO,210.08333333333334,285.4479166666667,19.595,66.53375,,,
2024-11-12,Jahangirpuri,253.47826086956522,467.60227272727275,10.975,26.130416666666665,27.547916666666666,0.46,64.875
2024-11-12,Punjabi Bagh,228.16666666666666,369.4166666666667,18.391052631578948,60.37083333333333,30.489166666666666,0.5504166666666667,62.729166666666664
2024-11-12,R K Puram,175.40625,301.3229166666667,23.019166666666667,15.135833333333334,26.550416666666667,0.36833333333333335,69.1875
2024-11-13,Anand Vihar,508.6666666666667,680.3181818181819,12.1875,87.88458333333334,26.492083333333333,0.7416666666666667,73.44791666666667
2024-11-13,Bawana,451.6666666666667,506.0,5.39375,29.535,24.963333333333335,0.8166666666666667,78.125
2024-11-13,Dwarka-Sector 8,440.5,643.7916666666666,6.4525,75.60291666666667,25.804166666666667,0.8091666666666667,80.09375
2024-11-13,ITO,400.47583333333336,513.3404347826087,11.192083333333333,29.802083333333332,,,
2024-11-13,Jahangirpuri,474.75,617.7142857142857,10.635416666666666,23.94333333333333,25.2025,0.475,81.95833333333333
2024-11-13,Punjabi Bagh,453.0416666666667,571.0,5.012631578947368,57.848333333333336,28.364583333333332,0.42916666666666664,78.04166666666667
2024-11-13,R K Puram,446.75,600.5979166666667,18.164583333333333,15.069166666666666,23.919583333333332,0.30625,81.78125
2024-11-14,Anand Vihar,324.2608695652174,549.5,14.564583333333333,90.69458333333333,26.06875,0.8579166666666667,69.87833333333333
2024-11-14,Bawana,337.53125,513.4583333333334,8.362083333333333,43.92333333333333,24.800416666666667,0.6456521739130435,74.42708333333333
2024-11-14,Dwarka-Sector 8,357.2916666666667,572.5,8.372916666666667,118.30083333333333,26.249166666666667,0.6591666666666667,73.66666666666667
2024-11-14,ITO,231.88208333333333,354.84708333333333,13.870416666666667,44.42958333333333,,,
2024-11-14,Jahangirpuri,338.3333333333333,639.1739130434783,10.457083333333333,45.53,24.615833333333335,0.3308333333333333,81.75333333333333
2024-11-14,Punjabi Bagh,338.375,517.5833333333334,15.765,70.88791666666667,28.581666666666667,0.3466666666666667,72.80208333333333
2024-11-14,R K Puram,350.09375,503.90958333333333,23.371666666666666,43.732083333333335,24.100416666666668,0.3020833333333333,78.6875
