date,station_name,aqi,pm25,temp,wind_speed,humidity
2025-09-13,Jahangirpuri,204.45833333333334,78.0909090909091,28.752916666666668,1.2270833333333333,69.1875
2025-09-13,Punjabi Bagh,99.125,22.347826086956523,28.708333333333332,0.645,59.760416666666664
2025-09-13,R K Puram,96.66666666666667,38.4375,28.185833333333335,0.5708333333333333,72.82291666666667
2025-09-14,Anand Vihar,218.17391304347825,111.34782608695652,28.545652173913044,0.31478260869565217,64.15217391304348
2025-09-14,Bawana,95.78260869565217,42.17391304347826,32.323913043478264,0.9756521739130435,71.41304347826087
2025-09-14,Dwarka-Sector 8,132.34782608695653,32.08695652173913,30.004347826086956,0.7152173913043478,69.07608695652173
2025-09-14,ITO,82.0,40.36608695652174,,,
2025-09-14,Jahangirpuri,168.52173913043478,87.8695652173913,28.998260869565218,1.2304347826086957,68.65565217391304
2025-09-14,Punjabi Bagh,93.21739130434783,31.4375,29.738823529411764,0.6982352941176471,59.004705882352944
2025-09-14,R K Puram,98.95652173913044,50.18826086956522,28.337391304347825,0.5726086956521739,74.76086956521739
2025-09-15,Anand Vihar,273.6666666666667,87.0,28.99416666666667,0.33916666666666667,60.322916666666664
2025-09-15,Bawana,99.83333333333333,43.791666666666664,32.36625,1.09,69.57291666666667
2025-09-15,Dwarka-Sector 8,142.45833333333334,32.125,30.045833333333334,0.7654166666666666,67.07291666666667
2025-09-15,ITO,80.04166666666667,36.77791666666667,,,
2025-09-15,Jahangirpuri,186.91666666666666,85.45454545454545,29.18625,1.2558333333333334,63.9025
2025-09-15,Punjabi Bagh,105.875,30.17391304347826,27.444166666666668,0.75375,57.604166666666664
2025-09-15,R K Puram,107.79166666666667,42.145833333333336,28.727916666666665,0.735,71.20833333333333
2025-09-16,Anand Vihar,279.625,59.0,28.99625,0.3516666666666667,61.739583333333336
2025-09-16,Bawana,103.125,40.90909090909091,32.28375,1.0554166666666667,68.25708333333333
2025-09-16,Dwarka-Sector 8,149.375,30.0,30.15,0.72875,66.26041666666667
2025-09-16,ITO,85.29166666666667,38.69083333333333,,,
2025-09-16,Jahangirpuri,188.08333333333334,93.66666666666667,29.05666666666667,1.2075,64.5
2025-09-16,Punjabi Bagh,112.83333333333333,31.416666666666668,23.539166666666667,0.7329166666666667,57.989583333333336
2025-09-16,R K Puram,105.16666666666667,41.708333333333336,28.680416666666666,0.63125,71.69083333333333
2025-09-17,Anand Vihar,158.04166666666666,54.833333333333336,27.80125,0.41041666666666665,70.8125
2025-09-17,Bawana,113.33333333333333,59.791666666666664,32.30375,1.1004166666666666,71.91666666666667
2025-09-17,Dwarka-Sector 8,139.83333333333334,54.125,29.847916666666666,0.8941666666666667,71.33333333333333
2025-09-17,ITO,82.41666666666667,45.58882352941176,,,
2025-09-17,Jahangirpuri,132.91666666666666,106.5,28.04125,1.145,77.65625
2025-09-17,Punjabi Bagh,117.0,45.708333333333336,26.97625,0.68,65.14583333333333
2025-09-17,R K Puram,104.91666666666667,55.25,26.81375,0.5833333333333334,81.0625
2025-09-18,Anand Vihar,123.65217391304348,54.04347826086956,27.819130434782608,0.3917391304347826,70.17391304347827
2025-09-18,Bawana,119.95652173913044,64.13636363636364,31.815652173913044,0.9239130434782609,73.37
2025-09-18,Dwarka-Sector 8,146.95652173913044,53.54545454545455,29.03391304347826,0.7569565217391304,76.67391304347827
2025-09-18,ITO,94.8695652173913,54.84434782608696,,,
2025-09-18,Jahangirpuri,236.6086956521739,99.38095238095238,28.183478260869567,1.0830434782608696,77.33695652173913
2025-09-18,Punjabi Bagh,119.08695652173913,55.40909090909091,26.945217391304347,0.5604347826086956,70.57608695652173
2025-09-18,R K Puram,114.78260869565217,64.3913043478261,26.05608695652174,0.53,85.16304347826087
2025-09-19,Anand Vihar,181.20833333333334,75.30434782608695,28.632916666666667,0.3125,66.53125
2025-09-19,Bawana,137.91666666666666,62.208333333333336,32.437083333333334,1.72,70.86458333333333
2025-09-19,Dwarka-Sector 8,154.41666666666666,55.13636363636363,29.970416666666665,0.7329166666666667,71.80208333333333
2025-09-19,ITO,110.70833333333333,53.49666666666667,,,
2025-09-19,Jahangirpuri,233.16666666666666,100.82608695652173,28.808333333333334,1.2325,73.66666666666667
2025-09-19,Punjabi Bagh,133.45833333333334,48.541666666666664,27.4175,0.7845833333333333,64.29166666666667
2025-09-19,R K Puram,138.625,59.130434782608695,28.117083333333333,0.55875,78.1875
2025-09-20,Anand Vihar,198.70833333333334,54.52173913043478,28.6225,0.3416666666666667,64.5625
2025-09-20,Bawana,129.79166666666666,49.375,32.19083333333333,1.8125,70.76041666666667
2025-09-20,Dwarka-Sector 8,155.875,35.541666666666664,29.870833333333334,0.825,70.03125
2025-09-20,ITO,107.83333333333333,38.70125,,,
2025-09-20,Jahangirpuri,190.70833333333334,90.45833333333333,28.96375,1.34,69.59375
2025-09-20,Punjabi Bagh,133.375,32.42857142857143,28.517,0.763,66.733
2025-09-20,R K Puram,122.41666666666667,47.833333333333336,28.175,0.7020833333333333,74.92708333333333
2025-09-21,Anand Vihar,215.375,84.8695652173913,28.72,0.34,61.395833333333336
2025-09-21,Bawana,131.0,53.625,31.81625,1.3325,70.90625
2025-09-21,Dwarka-Sector 8,139.75,33.458333333333336,29.692916666666665,0.9425,68.15625
2025-09-21,ITO,100.5,35.104166666666664,,,
2025-09-21,Jahangirpuri,208.91666666666666,94.375,28.980416666666667,1.3195833333333333,65.875
2025-09-21,Punjabi Bagh,136.5,35.4375,29.04875,1.153125,52.59375
2025-09-21,R K Puram,118.16666666666667,41.708333333333336,27.877916666666668,0.7383333333333333,72.04166666666667
2025-09-22,Anand Vihar,270.2916666666667,100.57894736842105,28.890833333333333,0.3545833333333333,59.427083333333336
2025-09-22,Bawana,134.75,46.208333333333336,31.92,1.57,69.03125
2025-09-22,Dwarka-Sector 8,149.16666666666666,35.416666666666664,29.747083333333332,0.9808333333333333,66.45833333333333
2025-09-22,ITO,105.20833333333333,33.33,,,
2025-09-22,Jahangirpuri,221.875,96.33333333333333,28.98,1.3666666666666667,64.36458333333333
2025-09-22,Punjabi Bagh,137.20833333333334,34.708333333333336,28.518333333333334,1.0104166666666667,57.260416666666664
2025-09-22,R K Puram,128.41666666666666,43.391304347826086,28.095833333333335,0.8229166666666666,69.34375
2025-09-23,Anand Vihar,278.4166666666667,55.75,28.749583333333334,0.39916666666666667,55.135416666666664
2025-09-23,Bawana,127.08333333333333,58.43478260869565,31.550833333333333,1.7466666666666666,66.17708333333333
2025-09-23,Dwarka-Sector 8,134.375,30.25,29.579583333333332,0.9958333333333333,62.125
2025-09-23,ITO,95.625,29.069583333333334,,,
2025-09-23,Jahangirpuri,232.54166666666666,108.41666666666667,28.891666666666666,1.4025,59.729166666666664
2025-09-23,Punjabi Bagh,125.125,31.666666666666668,28.94,0.9720833333333333,53.625
2025-09-23,R K Puram,114.04166666666667,33.458333333333336,27.822916666666668,0.8820833333333333,63.958333333333336
2025-09-24,Anand Vihar,278.375,46.61904761904762,28.445,0.3720833333333333,56.510416666666664
2025-09-24,Bawana,127.625,59.583333333333336,31.294583333333332,1.8,67.06958333333333
2025-09-24,Dwarka-Sector 8,132.04166666666666,30.217391304347824,29.23875,1.0195833333333333,63.84375
2025-09-24,ITO,91.875,29.684166666666666,,,
2025-09-24,Jahangirpuri,235.20833333333334,97.65217391304348,28.624166666666667,1.385,60.885416666666664
2025-09-24,Punjabi Bagh,123.0,33.47826086956522,28.30291666666667,0.9795833333333334,54.21875
2025-09-24,R K Puram,116.875,46.142857142857146,27.241666666666667,0.82,66.70833333333333
2025-09-25,Anand Vihar,262.9166666666667,47.64666666666667,28.455,0.34625,58.65625
2025-09-25,Bawana,135.95833333333334,66.5,31.234166666666667,1.7629166666666667,68.91666666666667
2025-09-25,Dwarka-Sector 8,129.375,28.208333333333332,29.368333333333332,0.9095833333333333,64.36458333333333
2025-09-25,ITO,90.83333333333333,31.555416666666666,,,
2025-09-25,Jahangirpuri,231.875,106.91304347826087,28.66125,1.3620833333333333,62.708333333333336
2025-09-25,Punjabi Bagh,117.375,27.875,27.732916666666668,0.9179166666666667,55.979166666666664
2025-09-25,R K Puram,122.875,38.875,27.30875,0.76125,68.54166666666667
2025-09-26,Anand Vihar,189.47826086956522,40.1125,28.517391304347825,0.3317391304347826,60.22086956521739
2025-09-26,Bawana,124.95652173913044,62.56521739130435,31.290869565217392,1.6908695652173913,71.46739130434783
2025-09-26,Dwarka-Sector 8,121.82608695652173,35.26086956521739,29.52304347826087,0.8891304347826087,66.94565217391305
2025-09-26,ITO,95.26086956521739,37.38782608695652,,,
2025-09-26,Jahangirpuri,233.34782608695653,107.85,28.687391304347827,1.3678260869565217,66.67391304347827
2025-09-26,Punjabi Bagh,112.0,35.5,27.639565217391304,0.8339130434782609,59.81521739130435
2025-09-26,R K Puram,109.47826086956522,41.90909090909091,27.571739130434782,0.6591304347826087,71.65217391304348
2025-09-27,Anand Vihar,173.875,93.78260869565217,29.22875,0.37375,60.40625
2025-09-27,Bawana,149.25,90.54166666666667,32.874583333333334,1.7083333333333333,64.77416666666667
2025-09-27,Dwarka-Sector 8,162.04166666666666,60.04347826086956,30.817826086956522,0.6752173913043479,62.40217391304348
2025-09-27,ITO,113.54166666666667,70.06583333333333,,,
2025-09-27,Jahangirpuri,273.8333333333333,135.41666666666666,29.23375,1.1595833333333334,67.40625
2025-09-27,Punjabi Bagh,138.75,67.33333333333333,26.05875,0.6083333333333333,57.322916666666664
2025-09-27,R K Puram,142.29166666666666,70.875,28.95,0.4970833333333333,71.67708333333333
2025-09-28,Anand Vihar,182.83333333333334,49.3,29.49416666666667,0.9829166666666667,59.770833333333336
2025-09-28,Bawana,195.95833333333334,76.70833333333333,32.7825,1.4525,65.8125
2025-09-28,Dwarka-Sector 8,155.83333333333334,38.958333333333336,30.82208333333333,1.1033333333333333,64.375
2025-09-28,ITO,121.04166666666667,33.86125,,,
2025-09-28,Jahangirpuri,265.5416666666667,78.72222222222223,29.692083333333333,1.2033333333333334,65.79166666666667
2025-09-28,Punjabi Bagh,158.5,38.833333333333336,26.37625,0.87125,56.666666666666664
2025-09-28,R K Puram,131.41666666666666,42.166666666666664,29.732916666666668,0.9616666666666667,70.30208333333333
2025-09-29,Anand Vihar,109.08333333333333,34.476190476190474,29.242083333333333,0.5441666666666667,59.78125
2025-09-29,Bawana,122.04166666666667,72.33333333333333,32.67583333333334,1.2270833333333333,65.54166666666667
2025-09-29,Dwarka-Sector 8,128.5,43.125,30.550833333333333,0.985,64.97916666666667
2025-09-29,ITO,90.91666666666667,40.788333333333334,,,
2025-09-29,Jahangirpuri,144.375,83.42857142857143,29.445416666666667,1.0183333333333333,65.55541666666667
2025-09-29,Punjabi Bagh,100.95833333333333,37.083333333333336,26.9675,0.8320833333333333,58.166666666666664
2025-09-29,R K Puram,94.875,54.125,29.03625,0.6666666666666666,72.57291666666667
2025-09-30,Anand Vihar,139.58333333333334,45.608695652173914,25.569583333333334,0.4841666666666667,73.25
2025-09-30,Bawana,176.04166666666666,75.30434782608695,30.23375,1.4233333333333333,77.19791666666667
2025-09-30,Dwarka-Sector 8,140.79166666666666,45.458333333333336,28.219166666666666,0.87875,77.03125
2025-09-30,ITO,92.20833333333333,42.930416666666666,,,
2025-09-30,Jahangirpuri,207.66666666666666,106.23076923076923,26.86625,,81.38541666666667
2025-09-30,Punjabi Bagh,105.66666666666667,38.666666666666664,26.195,0.96,71.8125
2025-09-30,R K Puram,116.66666666666667,53.17857142857143,24.58791666666667,0.56625,84.19458333333333
2025-10-01,Anand Vihar,101.83333333333333,48.458333333333336,26.708333333333332,0.30333333333333334,69.76041666666667
2025-10-01,Bawana,112.875,61.333333333333336,30.833333333333332,0.7241666666666666,74.15291666666667
2025-10-01,Dwarka-Sector 8,102.95833333333333,41.333333333333336,28.649166666666666,0.6254166666666666,72.9375
2025-10-01,ITO,93.33333333333333,60.385416666666664,,,
2025-10-01,Jahangirpuri,81.5,133.22222222222223,27.61625,,76.14583333333333
2025-10-01,Punjabi Bagh,83.45833333333333,45.56521739130435,26.035416666666666,0.5408333333333334,67.83333333333333
2025-10-01,R K Puram,105.0,58.78260869565217,25.47875,0.42,80.35416666666667
2025-10-02,Anand Vihar,150.70833333333334,53.833333333333336,26.7175,0.46458333333333335,73.20833333333333
2025-10-02,Bawana,137.625,67.65217391304348,30.14625,1.0083333333333333,79.32291666666667
2025-10-02,Dwarka-Sector 8,162.04347826086956,40.714285714285715,28.72,0.5921428571428572,74.67285714285714
2025-10-02,ITO,107.45833333333333,53.041666666666664,,,
2025-10-02,Jahangirpuri,198.95833333333334,100.82608695652173,27.4875,,78.70833333333333
2025-10-02,Punjabi Bagh,118.04166666666667,48.95652173913044,25.66375,0.6441666666666667,73.125
2025-10-02,R K Puram,118.2,102.0,23.8,0.3,84.0
2025-10-03,Anand Vihar,101.70833333333333,42.166666666666664,26.77541666666667,0.34708333333333335,69.98958333333333
2025-10-03,Bawana,111.79166666666667,58.72727272727273,30.756666666666668,0.83625,75.03458333333333
2025-10-03,ITO,90.70833333333333,38.194583333333334,,,
2025-10-03,Jahangirpuri,217.79166666666666,69.52173913043478,27.547083333333333,1.9527272727272726,76.1875
2025-10-03,Punjabi Bagh,99.20833333333333,39.666666666666664,24.93125,0.34833333333333333,70.29166666666667
2025-10-03,R K Puram,90.58823529411765,47.88235294117647,27.147058823529413,0.5335294117647059,75.1470588235294
2025-10-04,Anand Vihar,161.79166666666666,90.75,27.295833333333334,0.30583333333333335,66.54166666666667
2025-10-04,Bawana,166.45833333333334,96.58333333333333,30.999583333333334,0.8979166666666667,74.375
2025-10-04,Dwarka-Sector 8,201.6818181818182,77.68181818181819,28.852272727272727,0.6577272727272727,73.2840909090909
2025-10-04,ITO,114.83333333333333,71.69791666666667,,,
2025-10-04,Jahangirpuri,141.75,87.33333333333333,27.91375,1.91125,71.11125
2025-10-04,Punjabi Bagh,140.16666666666666,74.91666666666667,24.725416666666668,0.5891666666666666,66.44791666666667
2025-10-04,R K Puram,125.5,80.79166666666667,26.312916666666666,0.5570833333333334,78.44791666666667
